Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price,Car_Age
Audi,Model B,2011,4.1,159675,Electric,Manual,23731.98,14
Audi,Model E,2002,2.1,25602,Diesel,Manual,23946.27,23
Honda,Model D,2018,3.2,85094,Diesel,Automatic,33404.54,7
BMW,Model D,2011,2.2,173098,Petrol,Automatic,23686.21,14
BMW,Model A,2021,4.3,145836,Electric,Automatic,29786.69,4
Ford,Model A,2015,3.5,94946,Electric,Automatic,29349.51,10
Audi,Model D,2021,3.2,183080,Petrol,Automatic,24199.9,4
Ford,Model E,2007,4.4,132876,Electric,Automatic,25259.41,18
BMW,Model A,2020,3.2,190360,Diesel,Manual,23503.45,5
Ford,Model E,2014,4.3,72542,Petrol,Automatic,32606.84,11
Ford,Model A,2012,2.6,7424,Electric,Automatic,25080.76,13
Audi,Model B,2008,3.5,174872,Diesel,Manual,22776.59,17
Audi,Model D,2014,1.7,151843,Petrol,Automatic,25239.0,11
BMW,Model E,2017,2.3,36548,Electric,Manual,32233.2,8
BMW,Model B,2000,3.4,52603,Diesel,Automatic,23541.99,25
Audi,Model D,2021,3.1,77766,Petrol,Automatic,31195.07,4
Audi,Model A,2011,4.3,140694,Petrol,Manual,29795.74,14
Ford,Model E,2008,2.0,171979,Diesel,Automatic,19385.78,17
BMW,Model E,2008,3.2,51790,Electric,Manual,24662.26,17
Ford,Model C,2020,4.1,90524,Diesel,Manual,33179.77,5
Audi,Model E,2010,4.0,102748,Electric,Automatic,29045.72,15
BMW,Model B,2004,2.2,28259,Diesel,Manual,25245.15,21
Audi,Model D,2003,1.0,68699,Electric,Manual,18186.92,22
Audi,Model E,2015,3.7,100789,Petrol,Automatic,31902.4,10
BMW,Model B,2001,3.1,32924,Petrol,Manual,24751.78,24
Honda,Model B,2009,2.2,19423,Electric,Manual,25484.36,16
Honda,Model A,2005,3.4,76394,Diesel,Manual,23782.7,20
Toyota,Model C,2011,1.2,39022,Electric,Automatic,26061.1,14
BMW,Model E,2011,1.8,148579,Diesel,Manual,16884.05,14
BMW,Model E,2010,3.9,77988,Electric,Automatic,29784.79,15
Toyota,Model A,2007,2.3,24091,Electric,Manual,23990.72,18
Ford,Model C,2005,1.3,156636,Diesel,Manual,14709.49,20
Ford,Model B,2003,3.3,55983,Electric,Automatic,24275.67,22
Audi,Model A,2006,1.7,155786,Petrol,Manual,20320.91,19
BMW,Model D,2012,3.6,89217,Petrol,Manual,28552.14,13
Toyota,Model D,2018,2.5,19895,Diesel,Manual,36020.91,7
Ford,Model B,2012,2.0,92856,Electric,Manual,25164.36,13
Honda,Model A,2013,2.2,196085,Electric,Manual,15434.69,12
Honda,Model E,2020,3.1,168702,Diesel,Automatic,26448.26,5
Ford,Model A,2021,3.3,173385,Electric,Automatic,28799.34,4
Ford,Model B,2004,1.5,107544,Electric,Manual,20355.24,21
Honda,Model D,2020,1.0,23391,Diesel,Manual,28036.36,5
Honda,Model E,2006,2.7,228,Electric,Manual,25157.53,19
BMW,Model C,2017,3.6,100378,Petrol,Automatic,26579.55,8
Ford,Model A,2005,1.7,18696,Diesel,Manual,23697.76,20
Honda,Model B,2016,3.1,196251,Diesel,Automatic,28166.82,9
Honda,Model C,2021,1.6,66279,Petrol,Manual,28391.33,4
Audi,Model B,2015,1.2,80221,Petrol,Manual,24378.64,10
Audi,Model C,2013,1.0,7078,Diesel,Automatic,27611.31,12
BMW,Model C,2015,2.8,14640,Electric,Automatic,27070.28,10
Honda,Model A,2021,2.4,80600,Electric,Manual,28877.79,4
Ford,Model A,2019,2.1,170123,Diesel,Manual,22817.7,6
Ford,Model D,2015,1.5,130273,Petrol,Automatic,22426.82,10
Ford,Model D,2015,2.8,59780,Diesel,Automatic,27577.63,10
Toyota,Model B,2000,4.2,107381,Diesel,Automatic,24412.82,25
Honda,Model A,2008,1.7,27578,Petrol,Automatic,22828.5,17
BMW,Model B,2007,3.1,183552,Electric,Manual,19268.09,18
Honda,Model B,2004,2.9,120720,Petrol,Automatic,18234.28,21
Audi,Model B,2011,3.6,61945,Petrol,Automatic,26699.09,14
BMW,Model D,2004,2.4,94138,Electric,Manual,23220.85,21
Ford,Model A,2010,1.1,105932,Electric,Manual,21561.01,15
BMW,Model E,2013,1.2,65659,Electric,Automatic,24434.36,12
Toyota,Model E,2000,2.7,115945,Diesel,Automatic,19082.92,25
Toyota,Model E,2015,4.1,134428,Diesel,Automatic,29601.31,10
Honda,Model C,2018,1.6,137152,Electric,Manual,24560.05,7
Audi,Model A,2015,2.0,171100,Electric,Automatic,20424.08,10
Ford,Model B,2011,4.3,34125,Electric,Manual,30630.0,14
Audi,Model D,2012,1.5,17025,Petrol,Manual,27706.69,13
Ford,Model C,2012,4.2,63269,Diesel,Automatic,30819.07,13
Audi,Model A,2016,3.3,168576,Electric,Automatic,22949.68,9
Audi,Model E,2009,1.7,60661,Electric,Manual,23186.05,16
Honda,Model A,2000,1.7,109710,Petrol,Automatic,17872.55,25
Honda,Model B,2013,3.7,184449,Electric,Manual,22607.6,12
Honda,Model E,2016,1.6,168476,Electric,Automatic,20617.48,9
Toyota,Model C,2021,1.0,127439,Petrol,Automatic,22914.68,4
Ford,Model D,2012,1.8,48429,Diesel,Automatic,26316.58,13
Ford,Model C,2019,1.9,83499,Diesel,Automatic,29417.87,6
Audi,Model A,2014,2.8,173448,Petrol,Automatic,23789.77,11
Toyota,Model E,2002,3.2,156139,Electric,Automatic,19226.52,23
Ford,Model E,2018,3.4,28277,Diesel,Automatic,34198.97,7
Toyota,Model A,2010,2.6,199508,Diesel,Manual,23971.45,15
Ford,Model C,2020,3.6,169827,Electric,Automatic,29517.03,5
Toyota,Model D,2000,3.3,31081,Diesel,Manual,26524.25,25
BMW,Model C,2001,4.0,20515,Diesel,Manual,22993.11,24
Toyota,Model C,2013,2.1,65202,Diesel,Manual,26985.98,12
Honda,Model D,2003,2.1,169005,Diesel,Manual,16281.23,22
Ford,Model E,2020,4.5,66145,Petrol,Manual,36608.54,5
Toyota,Model C,2011,2.8,25308,Electric,Automatic,27286.49,14
Audi,Model A,2011,1.6,4188,Electric,Automatic,29080.89,14
Honda,Model C,2020,3.7,44425,Petrol,Automatic,34210.25,5
Toyota,Model C,2000,2.5,167059,Electric,Automatic,17607.19,25
Audi,Model C,2014,2.2,177687,Diesel,Manual,18288.43,11
Honda,Model D,2003,1.6,87617,Electric,Automatic,17942.28,22
Honda,Model B,2021,1.1,189424,Petrol,Automatic,19614.61,4
Toyota,Model D,2014,2.8,77804,Petrol,Manual,26321.39,11
Honda,Model B,2004,4.3,54797,Diesel,Manual,26170.12,21
Toyota,Model C,2015,3.2,56215,Diesel,Automatic,29526.05,10
Audi,Model D,2010,1.5,53229,Petrol,Manual,25768.34,15
Ford,Model E,2014,2.7,74240,Diesel,Automatic,25765.37,11
Ford,Model E,2019,1.1,78740,Electric,Manual,26459.03,6
Audi,Model D,2006,2.8,180566,Electric,Manual,18065.94,19
Toyota,Model C,2007,1.2,162186,Diesel,Manual,19456.87,18
Audi,Model B,2000,3.8,119445,Electric,Manual,20324.91,25
Audi,Model D,2004,1.0,156321,Diesel,Automatic,16436.59,21
Honda,Model B,2020,2.1,40,Diesel,Automatic,30317.86,5
Toyota,Model B,2011,4.4,165206,Petrol,Automatic,22916.2,14
BMW,Model A,2006,1.0,49165,Diesel,Automatic,23072.85,19
Audi,Model E,2019,4.2,39799,Diesel,Automatic,35583.28,6
Audi,Model B,2014,3.0,133027,Diesel,Automatic,25099.29,11
Honda,Model C,2014,2.3,75813,Diesel,Automatic,26206.7,11
Honda,Model A,2002,1.2,42148,Diesel,Automatic,19624.14,23
Ford,Model B,2020,1.7,38824,Electric,Automatic,33917.4,5
Toyota,Model C,2008,2.1,73711,Petrol,Manual,20622.0,17
Audi,Model D,2017,3.9,129272,Electric,Manual,29344.53,8
Ford,Model D,2000,1.9,90759,Electric,Automatic,17098.63,25
BMW,Model D,2020,3.2,3588,Petrol,Manual,33839.64,5
Ford,Model D,2001,2.8,168920,Diesel,Automatic,19556.43,24
Audi,Model C,2017,3.9,76042,Diesel,Manual,31321.0,8
Ford,Model D,2010,2.4,43779,Petrol,Manual,26471.94,15
Ford,Model A,2010,2.0,14464,Electric,Manual,27224.55,15
Ford,Model E,2019,3.6,131705,Diesel,Manual,31508.94,6
Toyota,Model D,2002,3.4,112603,Diesel,Manual,21981.36,23
Toyota,Model B,2001,3.0,44265,Electric,Manual,28148.29,24
Audi,Model D,2003,4.1,189668,Petrol,Automatic,18993.19,22
Audi,Model B,2020,2.4,46072,Petrol,Automatic,34325.07,5
Audi,Model A,2004,2.3,123941,Electric,Manual,22065.91,21
Audi,Model C,2007,1.7,143771,Petrol,Automatic,17753.85,18
Toyota,Model B,2013,4.3,82122,Petrol,Automatic,29608.09,12
BMW,Model A,2002,1.5,4445,Electric,Manual,23459.83,23
Honda,Model A,2010,4.0,13920,Petrol,Manual,31844.8,15
Honda,Model A,2003,1.4,46381,Diesel,Manual,20701.04,22
Ford,Model E,2004,2.3,28536,Petrol,Manual,24711.34,21
BMW,Model B,2008,1.9,155563,Petrol,Manual,15253.33,17
Honda,Model B,2004,2.1,99316,Electric,Manual,22866.91,21
Ford,Model E,2005,3.7,6600,Petrol,Manual,28871.47,20
Toyota,Model A,2017,4.4,14062,Petrol,Manual,36348.56,8
Audi,Model B,2018,1.6,111694,Diesel,Automatic,28093.77,7
Toyota,Model D,2000,2.8,196670,Electric,Automatic,13993.41,25
Audi,Model E,2002,1.3,37903,Electric,Automatic,19513.68,23
Toyota,Model B,2002,3.7,24427,Petrol,Manual,25215.73,23
Toyota,Model A,2002,4.4,65976,Petrol,Automatic,27588.79,23
Ford,Model E,2004,3.3,174799,Diesel,Automatic,17880.63,21
Honda,Model A,2001,1.8,63810,Petrol,Manual,21262.29,24
Audi,Model B,2020,3.7,99600,Electric,Manual,33617.63,5
Ford,Model E,2011,3.6,63172,Petrol,Automatic,28533.97,14
Ford,Model E,2010,1.1,138667,Petrol,Automatic,16212.05,15
Ford,Model A,2012,4.5,106093,Diesel,Manual,26918.09,13
Audi,Model C,2021,4.2,49372,Diesel,Automatic,33644.73,4
Honda,Model E,2004,4.3,29278,Electric,Manual,29937.33,21
Audi,Model D,2017,3.7,61173,Electric,Automatic,35805.89,8
BMW,Model B,2021,1.9,78772,Diesel,Automatic,32625.53,4
Ford,Model D,2009,2.9,191602,Electric,Automatic,18511.16,16
Ford,Model D,2012,2.9,106485,Diesel,Automatic,25880.97,13
Toyota,Model A,2003,2.8,197231,Electric,Manual,19093.72,22
Audi,Model A,2009,3.2,75794,Diesel,Manual,26439.31,16
Honda,Model A,2004,2.9,152004,Diesel,Automatic,23360.39,21
Honda,Model B,2005,1.4,6647,Electric,Manual,25052.75,20
Ford,Model D,2017,1.9,184475,Petrol,Automatic,23660.73,8
Ford,Model A,2018,4.1,52385,Diesel,Automatic,34113.27,7
Toyota,Model D,2015,2.8,157084,Electric,Manual,22071.08,10
BMW,Model E,2005,4.4,151466,Petrol,Manual,20747.8,20
Ford,Model B,2003,3.5,23203,Diesel,Automatic,23273.86,22
Honda,Model D,2015,3.1,19166,Petrol,Manual,31173.33,10
Audi,Model C,2019,1.0,52760,Petrol,Automatic,28123.12,6
Ford,Model E,2000,2.7,39818,Diesel,Manual,24395.83,25
BMW,Model E,2015,2.7,50710,Petrol,Automatic,24885.31,10
Ford,Model D,2001,2.4,189866,Diesel,Manual,11402.59,24
BMW,Model E,2015,3.0,179517,Electric,Manual,19055.2,10
Honda,Model A,2007,1.6,116831,Diesel,Automatic,18036.55,18
Audi,Model D,2007,2.3,125899,Petrol,Automatic,18404.24,18
Honda,Model B,2008,4.0,2460,Electric,Automatic,32377.76,17
Toyota,Model E,2001,3.0,158545,Petrol,Manual,20582.06,24
BMW,Model B,2008,4.1,117275,Petrol,Manual,28032.81,17
Ford,Model B,2021,4.4,110219,Petrol,Automatic,33846.04,4
Audi,Model A,2017,1.7,53227,Diesel,Automatic,34580.13,8
Toyota,Model C,2016,4.3,8066,Petrol,Automatic,37363.86,9
Ford,Model C,2004,4.0,45160,Electric,Manual,24975.06,21
BMW,Model C,2019,2.5,15023,Petrol,Automatic,33860.32,6
Toyota,Model A,2017,4.0,106424,Diesel,Automatic,29290.84,8
Honda,Model C,2009,1.3,127806,Diesel,Manual,19862.49,16
Audi,Model E,2004,3.5,80469,Electric,Manual,25252.43,21
BMW,Model B,2016,3.5,198087,Electric,Manual,20913.04,9
Ford,Model C,2012,1.4,40526,Diesel,Manual,25451.42,13
BMW,Model E,2007,3.8,153056,Petrol,Manual,21621.21,18
Toyota,Model E,2018,3.1,191711,Diesel,Manual,24937.18,7
Honda,Model A,2008,4.4,178923,Diesel,Manual,28581.31,17
Honda,Model A,2018,4.2,197876,Diesel,Automatic,26319.62,7
BMW,Model E,2014,1.3,186186,Electric,Manual,19432.64,11
Audi,Model A,2011,3.8,6646,Petrol,Automatic,32413.25,14
Toyota,Model A,2019,1.2,132270,Electric,Manual,25502.26,6
Ford,Model D,2021,3.5,125049,Diesel,Manual,30311.4,4
BMW,Model E,2020,1.7,47664,Electric,Manual,29879.53,5
Toyota,Model C,2011,1.4,72251,Diesel,Manual,25352.39,14
Toyota,Model B,2008,3.7,47972,Diesel,Automatic,30689.26,17
Toyota,Model C,2000,3.2,88291,Diesel,Manual,17052.5,25
BMW,Model B,2005,1.9,77919,Electric,Manual,22047.04,20
Ford,Model C,2001,3.8,108007,Electric,Manual,22981.0,24
Audi,Model E,2000,3.8,127401,Electric,Automatic,20555.3,25
BMW,Model D,2000,4.4,153975,Diesel,Manual,18531.51,25
Honda,Model D,2016,2.1,100968,Electric,Manual,26382.28,9
BMW,Model A,2019,3.7,151155,Diesel,Automatic,31482.94,6
Toyota,Model C,2000,2.4,108007,Diesel,Manual,16016.32,25
Ford,Model D,2020,3.5,156187,Diesel,Manual,30482.06,5
BMW,Model A,2007,1.6,171748,Electric,Manual,16394.45,18
Honda,Model B,2000,2.2,159006,Diesel,Automatic,13615.73,25
Ford,Model D,2011,3.4,65979,Electric,Manual,23998.65,14
Toyota,Model E,2003,4.2,58131,Diesel,Manual,22448.87,22
Toyota,Model D,2021,4.3,181450,Electric,Automatic,28173.67,4
Honda,Model D,2017,4.0,158811,Diesel,Automatic,24674.85,8
Ford,Model E,2004,2.2,186833,Electric,Manual,14901.52,21
Audi,Model A,2007,1.3,123684,Electric,Manual,19786.61,18
Ford,Model C,2010,4.4,148711,Diesel,Automatic,23749.29,15
BMW,Model B,2005,4.1,100243,Diesel,Manual,26795.6,20
BMW,Model E,2001,3.0,86991,Petrol,Manual,21078.99,24
Ford,Model A,2005,2.0,174614,Petrol,Manual,17764.43,20
BMW,Model A,2002,3.5,49158,Electric,Automatic,28844.54,23
BMW,Model B,2009,2.9,177342,Electric,Manual,21736.5,16
BMW,Model C,2021,2.5,165765,Electric,Manual,24622.92,4
BMW,Model E,2005,2.8,661,Petrol,Automatic,26354.0,20
Audi,Model D,2005,2.7,119138,Diesel,Manual,23098.21,20
Ford,Model D,2001,1.6,96782,Diesel,Automatic,18957.29,24
Toyota,Model A,2012,1.4,43299,Diesel,Automatic,23489.02,13
Toyota,Model D,2013,1.5,176409,Petrol,Automatic,20067.07,12
Toyota,Model C,2016,1.3,77541,Diesel,Manual,26542.76,9
BMW,Model A,2018,2.0,149000,Diesel,Automatic,24746.36,7
Honda,Model E,2000,2.4,136642,Petrol,Manual,18106.93,25
Toyota,Model C,2008,3.5,83733,Diesel,Automatic,28538.98,17
BMW,Model C,2018,3.0,113211,Petrol,Automatic,27230.17,7
Toyota,Model D,2002,1.3,180862,Electric,Manual,13723.92,23
Toyota,Model E,2017,2.6,137718,Diesel,Manual,24705.73,8
Audi,Model A,2007,2.9,8040,Petrol,Manual,27054.39,18
Honda,Model A,2021,3.8,62098,Diesel,Automatic,33740.24,4
Ford,Model E,2015,4.5,53246,Petrol,Manual,29626.46,10
BMW,Model D,2021,2.6,3704,Electric,Automatic,35798.4,4
Ford,Model E,2006,3.7,95367,Diesel,Automatic,23619.3,19
Ford,Model A,2020,3.0,3539,Petrol,Automatic,34800.99,5
Ford,Model C,2006,2.0,181802,Petrol,Automatic,18085.81,19
Toyota,Model D,2010,1.3,50806,Diesel,Automatic,22722.19,15
Toyota,Model D,2004,1.5,158087,Petrol,Manual,20729.21,21
Toyota,Model B,2003,2.6,33186,Petrol,Manual,22192.49,22
BMW,Model D,2010,1.2,30807,Electric,Manual,25714.94,15
Toyota,Model E,2006,3.8,60487,Petrol,Automatic,23458.94,19
BMW,Model E,2020,3.9,179478,Diesel,Automatic,26899.95,5
Ford,Model C,2007,1.9,170821,Diesel,Manual,14522.13,18
Toyota,Model A,2004,1.6,80338,Diesel,Manual,19021.55,21
Honda,Model A,2003,3.6,182087,Electric,Automatic,18280.52,22
Ford,Model A,2000,1.1,20529,Petrol,Manual,19922.14,25
BMW,Model D,2021,3.6,192148,Electric,Automatic,22530.27,4
Toyota,Model D,2011,3.2,152009,Diesel,Manual,23963.93,14
BMW,Model B,2007,4.2,131361,Petrol,Manual,21112.78,18
Toyota,Model C,2010,4.2,15505,Electric,Automatic,32945.06,15
Honda,Model B,2013,1.3,146616,Electric,Manual,22836.09,12
Audi,Model E,2011,3.3,133731,Diesel,Automatic,25014.85,14
Honda,Model D,2012,1.1,59998,Electric,Manual,25241.82,13
Honda,Model E,2001,1.3,177504,Electric,Automatic,16694.57,24
Toyota,Model D,2006,2.4,36194,Petrol,Automatic,23748.01,19
BMW,Model E,2008,1.2,137869,Petrol,Manual,16268.8,17
BMW,Model A,2003,3.6,11740,Petrol,Automatic,23829.31,22
Ford,Model A,2015,3.3,155865,Petrol,Manual,26578.83,10
Toyota,Model A,2011,2.8,65547,Petrol,Automatic,29010.65,14
Toyota,Model D,2017,2.5,198006,Electric,Automatic,22902.24,8
Toyota,Model C,2005,2.1,137411,Diesel,Manual,19797.24,20
Honda,Model B,2009,3.0,156886,Diesel,Automatic,21478.8,16
BMW,Model E,2013,3.2,32649,Petrol,Automatic,31283.31,12
Ford,Model E,2019,2.4,161407,Electric,Manual,25553.18,6
Ford,Model D,2004,1.2,46369,Diesel,Automatic,22251.64,21
Toyota,Model B,2004,1.2,190172,Electric,Manual,15643.33,21
Honda,Model E,2017,3.9,54879,Diesel,Automatic,30191.78,8
BMW,Model B,2017,3.2,48951,Petrol,Automatic,32052.18,8
Ford,Model B,2019,4.2,131183,Diesel,Manual,25211.35,6
Audi,Model D,2021,1.9,51107,Petrol,Automatic,32412.88,4
BMW,Model C,2008,2.6,129579,Diesel,Automatic,24551.12,17
BMW,Model E,2010,1.6,163525,Diesel,Manual,18180.98,15
Ford,Model E,2005,2.8,83663,Electric,Manual,19434.27,20
Honda,Model E,2012,2.6,83328,Petrol,Automatic,25874.08,13
Toyota,Model B,2004,1.5,167431,Diesel,Automatic,17917.12,21
Honda,Model A,2000,4.5,16005,Diesel,Automatic,26254.26,25
BMW,Model D,2018,2.8,54690,Diesel,Manual,29298.89,7
Audi,Model E,2019,1.5,151655,Diesel,Automatic,26337.11,6
Honda,Model B,2001,1.6,24871,Petrol,Manual,22274.33,24
Audi,Model B,2011,3.8,27849,Diesel,Manual,29062.83,14
Ford,Model A,2007,4.0,147688,Petrol,Automatic,26571.83,18
Honda,Model E,2001,4.4,102462,Petrol,Automatic,23122.94,24
BMW,Model A,2009,3.3,21798,Diesel,Manual,29145.96,16
Honda,Model C,2002,4.2,21755,Electric,Manual,26480.9,23
BMW,Model A,2019,1.9,149198,Diesel,Automatic,28845.27,6
Toyota,Model C,2010,1.4,134684,Diesel,Manual,19381.08,15
BMW,Model D,2014,3.9,57202,Petrol,Automatic,34511.32,11
Honda,Model D,2012,2.1,53696,Petrol,Automatic,25495.91,13
Honda,Model E,2020,1.1,194938,Petrol,Manual,22388.32,5
Audi,Model B,2002,4.2,78041,Diesel,Automatic,27747.8,23
BMW,Model E,2004,1.7,46292,Petrol,Manual,20657.44,21
Ford,Model B,2020,3.5,140982,Diesel,Manual,29216.16,5
Ford,Model B,2009,2.8,94389,Petrol,Automatic,25925.87,16
BMW,Model A,2017,2.9,192827,Electric,Manual,24284.38,8
BMW,Model C,2014,4.0,89537,Electric,Automatic,31028.02,11
Audi,Model E,2000,4.0,133332,Petrol,Manual,18146.16,25
Audi,Model B,2020,2.7,100932,Electric,Manual,30396.36,5
BMW,Model A,2010,3.3,100194,Electric,Automatic,21860.63,15
BMW,Model C,2010,3.6,159700,Petrol,Automatic,23141.67,15
Honda,Model C,2004,1.2,156936,Electric,Automatic,16604.83,21
Ford,Model C,2003,1.9,156189,Electric,Automatic,20315.81,22
Honda,Model B,2003,3.2,109020,Diesel,Manual,18743.29,22
Honda,Model C,2006,1.2,185146,Electric,Automatic,16655.13,19
Toyota,Model C,2006,4.1,65410,Electric,Manual,27004.29,19
BMW,Model B,2008,3.2,141016,Electric,Manual,21921.76,17
Toyota,Model E,2008,3.1,156276,Petrol,Manual,26027.42,17
Honda,Model D,2011,1.2,81726,Electric,Manual,22672.14,14
Audi,Model A,2021,4.1,184871,Diesel,Manual,29750.45,4
Honda,Model B,2014,4.3,41753,Electric,Manual,33080.54,11
Toyota,Model D,2005,3.0,177543,Petrol,Automatic,20360.49,20
Ford,Model A,2009,2.4,55020,Electric,Manual,25117.21,16
Ford,Model E,2012,2.5,94471,Diesel,Manual,23228.84,13
Audi,Model E,2012,3.4,87872,Petrol,Manual,30289.21,13
Ford,Model C,2016,3.4,99895,Petrol,Automatic,27481.17,9
Toyota,Model E,2021,4.4,157952,Electric,Automatic,28691.11,4
Ford,Model E,2003,3.8,71107,Diesel,Manual,22918.85,22
Honda,Model D,2000,2.9,102674,Petrol,Manual,19353.85,25
Toyota,Model C,2005,2.2,120408,Diesel,Manual,21211.77,20
Ford,Model C,2017,2.8,183226,Petrol,Manual,23745.5,8
Honda,Model C,2010,3.0,69385,Electric,Manual,27158.43,15
Honda,Model C,2003,3.1,168284,Petrol,Automatic,17533.33,22
Ford,Model B,2001,4.3,80831,Diesel,Automatic,26337.91,24
Honda,Model D,2019,3.2,130171,Diesel,Automatic,26847.54,6
Honda,Model D,2021,4.5,173082,Electric,Manual,28787.26,4
Toyota,Model B,2003,3.4,600,Petrol,Automatic,31155.68,22
BMW,Model A,2002,3.6,71875,Petrol,Manual,21937.44,23
Honda,Model A,2020,2.3,126239,Electric,Automatic,28934.98,5
Toyota,Model B,2013,2.7,71359,Diesel,Automatic,25119.87,12
Toyota,Model B,2004,1.4,22081,Petrol,Manual,25360.15,21
Audi,Model C,2010,3.5,189110,Diesel,Automatic,17540.49,15
BMW,Model E,2020,3.6,48896,Petrol,Manual,34938.98,5
Toyota,Model B,2015,3.7,46883,Petrol,Manual,33725.11,10
BMW,Model B,2005,2.6,199183,Petrol,Manual,14586.27,20
Honda,Model B,2019,2.1,12057,Diesel,Manual,30447.99,6
Audi,Model E,2011,2.6,183088,Diesel,Automatic,21780.19,14
Ford,Model A,2013,4.2,103241,Electric,Manual,29494.56,12
Toyota,Model D,2015,3.0,56957,Electric,Manual,29611.52,10
Toyota,Model B,2012,3.8,175978,Electric,Manual,25339.44,13
Honda,Model D,2020,3.4,98594,Diesel,Automatic,31787.02,5
Audi,Model A,2003,1.2,45423,Petrol,Manual,20298.34,22
Ford,Model A,2019,4.4,20710,Electric,Manual,37607.02,6
Audi,Model E,2000,3.7,134525,Diesel,Automatic,20234.87,25
Honda,Model D,2000,2.3,182979,Diesel,Automatic,13013.46,25
Toyota,Model E,2007,2.7,197867,Petrol,Manual,17029.62,18
Audi,Model C,2015,2.2,163410,Petrol,Manual,25838.94,10
Toyota,Model D,2021,4.2,169279,Petrol,Automatic,32899.93,4
BMW,Model E,2001,2.1,105142,Electric,Manual,19884.88,24
Audi,Model E,2012,2.0,153178,Petrol,Automatic,18575.88,13
BMW,Model B,2016,4.3,108287,Electric,Manual,26877.73,9
BMW,Model C,2012,4.1,25917,Electric,Automatic,32308.9,13
Ford,Model A,2016,3.1,4693,Petrol,Manual,32628.68,9
Audi,Model D,2019,3.1,69394,Diesel,Automatic,34566.12,6
Ford,Model A,2013,1.6,22902,Diesel,Manual,25903.95,12
Ford,Model B,2014,4.0,53569,Diesel,Manual,31855.35,11
Toyota,Model E,2009,1.4,144394,Petrol,Manual,16197.96,16
Audi,Model D,2011,3.1,7596,Diesel,Automatic,32129.57,14
Audi,Model C,2006,2.2,131782,Electric,Automatic,17593.82,19
BMW,Model C,2003,1.2,199204,Petrol,Manual,14116.86,22
Toyota,Model D,2021,3.3,159561,Petrol,Manual,27190.46,4
Ford,Model B,2011,1.5,120668,Petrol,Manual,18752.3,14
BMW,Model B,2015,4.0,98954,Diesel,Automatic,28034.31,10
Toyota,Model E,2012,1.3,147274,Electric,Manual,19360.14,13
Toyota,Model A,2016,3.3,132489,Electric,Manual,26128.26,9
Audi,Model D,2009,4.4,130140,Petrol,Automatic,25342.12,16
Toyota,Model A,2002,2.7,45972,Diesel,Automatic,21921.89,23
Ford,Model A,2014,3.0,18921,Electric,Automatic,28457.07,11
BMW,Model B,2021,1.4,53109,Electric,Manual,29132.58,4
Honda,Model E,2016,1.8,183441,Petrol,Manual,21189.9,9
Toyota,Model A,2021,1.1,159385,Diesel,Automatic,22951.66,4
BMW,Model A,2001,2.9,8612,Petrol,Manual,26746.86,24
Ford,Model B,2009,4.1,10251,Petrol,Automatic,31428.78,16
Audi,Model B,2001,4.3,112658,Petrol,Automatic,21946.84,24
Audi,Model C,2001,3.2,64898,Electric,Automatic,26190.37,24
Toyota,Model C,2002,1.2,5976,Electric,Manual,20469.22,23
Honda,Model D,2003,4.4,60490,Petrol,Automatic,24866.63,22
Audi,Model B,2020,2.3,93420,Diesel,Manual,27819.03,5
Audi,Model C,2017,2.8,127626,Diesel,Manual,31532.63,8
Toyota,Model C,2013,3.4,63402,Electric,Automatic,30291.69,12
Honda,Model D,2005,3.4,97558,Electric,Automatic,26291.02,20
Honda,Model B,2005,2.7,198431,Diesel,Manual,19556.67,20
Honda,Model B,2017,3.2,161632,Diesel,Manual,22086.49,8
Toyota,Model D,2009,2.6,158741,Diesel,Automatic,18483.14,16
Audi,Model A,2008,2.2,115872,Petrol,Automatic,21778.39,17
Honda,Model E,2015,3.3,162655,Diesel,Automatic,26489.82,10
Honda,Model A,2002,2.2,17173,Electric,Manual,23810.17,23
Honda,Model A,2001,3.8,97520,Diesel,Manual,21290.34,24
Audi,Model E,2014,2.8,39218,Diesel,Automatic,30306.47,11
Audi,Model C,2020,2.0,33433,Petrol,Automatic,34665.09,5
Honda,Model D,2013,3.9,68438,Electric,Automatic,31021.25,12
BMW,Model B,2015,3.2,110856,Petrol,Manual,27814.1,10
