Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Honda,Model E,2014.0,2.9,99006.0,Electric,Automatic,30642.881618331117
Toyota,Model B,2002.0,4.1,27007.0,Electric,Automatic,27003.42344493663
Toyota,Model B,2018.0,3.0,132417.0,Diesel,Manual,28713.20329234361
Toyota,Model E,2016.0,3.7,7530.0,Diesel,Manual,34447.64514394634
Audi,Model A,2017.0,3.5,169831.0,Electric,Manual,25738.966661972758
Ford,Model C,2016.0,2.1,194307.0,Electric,Automatic,18622.422378541632
Audi,Model D,2007.0,3.7,133218.0,Electric,Automatic,22006.39295246415
BMW,Model B,2003.0,3.3,183790.0,Diesel,Manual,17742.81851265994
Ford,Model E,2004.0,3.6,199942.0,Electric,Automatic,16228.45153182219
Honda,Model D,2009.0,2.8,142990.0,Petrol,Automatic,22176.001716756484
BMW,Model B,2001.0,1.5,160975.0,Diesel,Automatic,13734.87535403798
Honda,Model E,2015.0,4.0,56764.0,Diesel,Manual,34005.609777272584
BMW,Model C,2009.0,1.1,151197.0,Petrol,Automatic,21602.70615358644
Audi,Model B,2009.0,1.8,199466.0,Electric,Automatic,18994.94705800644
Ford,Model A,2019.0,1.4,28519.0,Diesel,Automatic,27071.46643693567
Ford,Model E,2015.0,3.6,175495.0,Electric,Manual,24806.790450283555
Audi,Model B,2008.0,3.0,34867.0,Petrol,Manual,25751.688028611177
Ford,Model B,2017.0,2.9,17205.0,Electric,Automatic,29881.87789151821
Ford,Model D,2008.0,3.1,138702.0,Petrol,Automatic,22814.91669935391
Ford,Model B,2015.0,1.7,60899.0,Electric,Manual,25781.136882806637
Ford,Model D,2009.0,2.8,8438.0,Electric,Automatic,25941.77355113821
Ford,Model C,2009.0,4.1,80938.0,Electric,Automatic,27728.81561432221
Honda,Model C,2014.0,3.1,56941.0,Diesel,Manual,28435.265387305182
Honda,Model D,2015.0,2.3,8450.0,Diesel,Automatic,31253.961046881803
Audi,Model A,2017.0,1.2,69810.0,Electric,Manual,24185.484458897387
Toyota,Model D,2006.0,3.6,30501.0,Electric,Automatic,25575.23463900992
Honda,Model C,2010.0,1.5,61152.0,Petrol,Manual,25157.34810262658
Toyota,Model D,2016.0,1.6,3792.0,Diesel,Automatic,30817.815943105856
Ford,Model D,2015.0,1.7,147960.0,Petrol,Automatic,21997.2454174667
Toyota,Model A,2003.0,1.9,155753.0,Electric,Manual,17460.509201897235
BMW,Model A,2021.0,1.0,182925.0,Petrol,Automatic,18980.625312460645
Toyota,Model A,2019.0,1.1,162402.0,Electric,Manual,25207.84991775378
Audi,Model B,2007.0,3.5,194778.0,Petrol,Manual,19628.096028001804
BMW,Model D,2001.0,4.1,137530.0,Electric,Automatic,18822.091048307266
Audi,Model A,2009.0,2.4,174647.0,Diesel,Manual,18454.265721180447
Audi,Model D,2012.0,2.5,99456.0,Electric,Automatic,27478.970584470408
Audi,Model D,2003.0,2.4,106435.0,Electric,Automatic,22156.32927100169
Ford,Model A,2004.0,4.2,31568.0,Petrol,Manual,
BMW,Model E,2019.0,4.3,136082.0,Diesel,Automatic,31370.21402408643
Honda,Model E,2005.0,2.1,71165.0,Diesel,Manual,20828.26243032565
,Model D,2016.0,2.5,53283.0,Diesel,Automatic,28811.867660927084
Ford,Model B,2011.0,2.5,166792.0,Petrol,Manual,20136.63505737226
Toyota,Model A,2016.0,4.3,138817.0,Electric,Automatic,28524.815881144503
Honda,Model D,2018.0,1.4,52050.0,Diesel,Manual,28205.03038584219
Honda,Model A,2016.0,2.9,48284.0,Electric,Automatic,34868.9610064743
Honda,Model C,2009.0,2.4,147384.0,Petrol,Automatic,20878.17372165128
Audi,Model B,2009.0,2.2,130836.0,Electric,Manual,20485.554554010247
Honda,Model C,2019.0,3.6,42914.0,Electric,Automatic,33688.12373366293
Ford,Model A,2013.0,2.9,913.0,Petrol,Automatic,31939.91391880729
Audi,Model B,2002.0,3.3,186918.0,Diesel,Manual,17081.244787748372
BMW,Model B,2016.0,4.0,166403.0,Electric,Manual,27001.18426510024
Ford,Model D,2015.0,3.0,37633.0,Petrol,Manual,
Honda,Model B,,3.8,116536.0,Petrol,Automatic,26101.534259901196
Toyota,Model A,2009.0,1.0,96752.0,Petrol,Automatic,21941.60152320478
Toyota,Model C,2008.0,3.9,157900.0,Petrol,Automatic,21724.29891872159
Ford,Model C,2003.0,2.3,107345.0,Electric,Automatic,16641.96688560008
Toyota,Model C,2004.0,2.1,35691.0,Electric,Automatic,21790.243981274198
Toyota,Model B,2017.0,2.0,155325.0,Petrol,Manual,23328.06518778101
Audi,Model C,2014.0,1.0,91402.0,Diesel,Manual,20631.327571586266
Honda,Model A,2018.0,2.8,48222.0,Petrol,Manual,31704.024699773232
Toyota,Model B,2014.0,2.4,138818.0,Petrol,Manual,22817.17812253976
Toyota,Model D,2009.0,3.7,148292.0,Petrol,Automatic,26988.08653513428
Honda,Model D,2015.0,4.1,164500.0,Diesel,Automatic,27553.880441735106
Toyota,Model C,2004.0,3.9,154259.0,Petrol,Automatic,23425.315019068494
Toyota,Model C,2014.0,3.5,186997.0,Diesel,Automatic,24605.84325265122
Ford,Model C,2000.0,1.4,46306.0,Petrol,Automatic,20624.09934151608
Honda,Model C,2001.0,3.1,190011.0,Petrol,Manual,14169.546463456078
BMW,Model E,2013.0,3.0,159171.0,Electric,Manual,24840.863693361625
Audi,Model A,2004.0,4.0,115029.0,Diesel,Automatic,20167.931523346084
BMW,Model C,2016.0,2.8,108467.0,Diesel,Manual,28685.26241726657
BMW,Model C,2017.0,3.4,6874.0,Electric,Automatic,32470.94179741005
Audi,Model D,2002.0,1.4,69730.0,Electric,Automatic,19379.110509313632
BMW,Model A,2012.0,2.9,194735.0,Diesel,Manual,21043.53090171265
Toyota,Model D,2018.0,2.0,22362.0,Electric,Automatic,31356.16550887473
BMW,Model A,2020.0,3.4,129196.0,Diesel,Manual,29829.04522158319
Audi,Model B,2005.0,3.2,148591.0,Petrol,Automatic,18777.92819947649
Audi,Model B,2013.0,1.8,275.0,Diesel,Automatic,25956.3263423814
Toyota,Model B,2007.0,4.2,12705.0,Diesel,Manual,33888.10395712036
Toyota,Model E,2008.0,2.3,16760.0,Petrol,Automatic,26306.226556972517
BMW,Model A,2013.0,2.1,136469.0,Diesel,Manual,18072.12980362553
Audi,Model B,2015.0,1.5,186907.0,Electric,Automatic,18669.062047728545
Honda,Model B,2016.0,3.0,21213.0,Petrol,Manual,34798.70925642575
Toyota,Model A,2003.0,2.4,75765.0,Electric,Manual,21367.581776351337
BMW,Model C,2004.0,3.6,195199.0,Petrol,Automatic,17841.094193391426
Audi,Model E,2012.0,1.2,146784.0,Electric,Manual,19995.68612765273
BMW,Model B,2018.0,2.1,64981.0,Petrol,Automatic,29660.825205904217
Audi,Model E,2005.0,4.2,17031.0,Electric,Automatic,28278.360660131257
BMW,Model B,2004.0,2.7,30112.0,Diesel,Automatic,22853.045432086205
BMW,Model C,2000.0,2.6,40459.0,Petrol,Automatic,23424.50728412971
Ford,Model D,2014.0,3.9,29051.0,Diesel,Manual,34343.18793620723
Audi,Model A,2008.0,4.2,173837.0,Petrol,Automatic,24402.15844285133
Audi,Model B,2020.0,3.4,20148.0,Diesel,Automatic,35056.26983102547
Ford,Model B,2014.0,3.5,121104.0,Petrol,Automatic,29677.26229073439
Audi,Model C,2001.0,4.0,124177.0,Diesel,Automatic,26183.1113713094
Ford,Model D,2015.0,2.4,121937.0,Petrol,Automatic,24655.51600516068
Honda,Model A,2004.0,2.1,142223.0,Diesel,Automatic,17502.523438756216
Audi,Model D,2000.0,3.0,127219.0,Petrol,Automatic,22612.077368992745
Audi,Model E,2011.0,3.1,32293.0,Petrol,Manual,26653.856375562624
Honda,Model C,2020.0,2.6,21266.0,Petrol,Automatic,38420.951970424816
Audi,Model B,2000.0,1.8,172597.0,Electric,Automatic,15054.918692584752
Ford,Model B,2020.0,3.4,121859.0,Petrol,Manual,29452.679280857712
BMW,Model C,2014.0,2.4,81177.0,Electric,Manual,28288.99529580933
Honda,Model B,2004.0,2.2,153137.0,Petrol,Automatic,17504.399377498197
Toyota,Model B,2020.0,2.0,19335.0,Electric,Automatic,31244.065768262437
Audi,Model B,2015.0,1.3,195957.0,Diesel,Automatic,19686.83848994013
Audi,Model D,2008.0,1.7,84854.0,Electric,Automatic,23265.729154670764
Ford,Model B,2017.0,2.0,22856.0,Diesel,Automatic,31157.440411305502
BMW,Model B,2015.0,3.2,98739.0,Diesel,Manual,30939.05247298646
Toyota,Model B,2006.0,1.0,144018.0,Electric,Manual,17913.604420809064
Ford,Model C,2003.0,2.4,86966.0,Diesel,Automatic,23276.76780489936
Toyota,Model C,2007.0,2.2,162067.0,Petrol,Manual,20445.0984724728
Honda,Model D,2000.0,3.5,113581.0,Petrol,Automatic,16538.921151826784
Ford,Model E,2021.0,2.1,71812.0,Petrol,Automatic,31476.678384150804
Toyota,Model B,2007.0,4.4,64646.0,Diesel,Automatic,27217.711474611224
BMW,Model E,2003.0,3.5,18323.0,Electric,Automatic,27846.85315923346
Ford,Model E,2020.0,1.8,68275.0,Petrol,Automatic,26081.697541372065
BMW,Model E,2014.0,4.0,53054.0,Electric,Automatic,28969.73407269428
BMW,Model D,2018.0,3.5,81255.0,Petrol,Automatic,30992.67937111168
BMW,Model D,2012.0,2.2,98314.0,Petrol,Manual,22392.038919924355
BMW,Model E,2001.0,4.3,35017.0,Petrol,Automatic,23314.715472898144
BMW,Model A,2018.0,4.2,23942.0,Electric,Manual,37752.901088153
Audi,Model C,2004.0,4.3,197087.0,Electric,Manual,19107.36925977964
Ford,Model B,2004.0,4.0,152438.0,Diesel,Automatic,18828.716994712777
Toyota,Model A,2006.0,4.1,98548.0,Electric,Manual,30185.32112980513
Audi,Model B,2001.0,3.3,43995.0,Diesel,Automatic,24116.529584520056
Toyota,Model A,2009.0,4.4,5472.0,Diesel,Manual,33461.57751442057
Honda,Model D,2007.0,2.9,57247.0,Electric,Automatic,28103.81545175673
Ford,Model E,2012.0,4.1,51539.0,Electric,Manual,30130.448919409308
Honda,Model C,2014.0,4.2,155220.0,Electric,Manual,30193.90098392467
BMW,Model C,2021.0,3.0,60791.0,Electric,Automatic,32889.90457559126
Toyota,Model E,2020.0,2.4,133048.0,Petrol,Automatic,29469.824287751755
BMW,Model A,2001.0,1.3,27528.0,Petrol,Automatic,17013.085205471496
Ford,Model A,2004.0,3.8,63475.0,Electric,Manual,27121.25173192289
Ford,Model E,2003.0,3.8,99482.0,Petrol,Automatic,20407.91887278188
Audi,Model E,2007.0,1.9,159743.0,Electric,Manual,19009.74791447163
Audi,Model A,2018.0,1.4,145655.0,Diesel,Automatic,22270.64947078073
Honda,Model D,2019.0,4.3,61952.0,Petrol,Automatic,40318.866855430926
Audi,Model A,2008.0,1.0,196593.0,Diesel,Automatic,13809.258150290596
Audi,Model D,2002.0,1.4,177103.0,Electric,Manual,11483.37382364962
Honda,Model E,2003.0,1.6,126702.0,Petrol,Automatic,14028.20212056198
BMW,Model C,2018.0,1.7,42290.0,Petrol,Manual,32340.67839190732
BMW,Model C,2009.0,1.3,130292.0,Petrol,Manual,17276.20786308449
Toyota,Model C,2001.0,4.5,148706.0,Diesel,Manual,19889.91077505688
Audi,Model B,2011.0,1.8,85430.0,Electric,Automatic,22763.8867607265
BMW,Model A,2013.0,1.6,31046.0,Diesel,Automatic,27502.468559059267
BMW,Model A,2013.0,1.1,185823.0,Diesel,Manual,19127.247098610693
Ford,Model E,2003.0,3.3,166378.0,Electric,Automatic,16724.498212934377
Honda,Model E,2009.0,4.3,177118.0,Diesel,Manual,23678.366598090724
Ford,Model D,2017.0,3.3,136035.0,Electric,Manual,29776.568731570005
Toyota,Model A,2017.0,3.5,196118.0,Petrol,Automatic,23616.40964396573
Ford,Model D,2003.0,1.7,165200.0,Diesel,Automatic,14856.326674085469
Audi,Model A,2009.0,3.2,26576.0,Diesel,Automatic,30719.099309008285
Audi,Model B,2006.0,1.9,49015.0,Diesel,Automatic,23081.344549916703
BMW,Model E,2007.0,1.2,143162.0,Electric,Automatic,18320.68094473889
BMW,Model B,2017.0,2.1,164318.0,Electric,Manual,22515.899792443022
Audi,Model A,2011.0,2.9,38575.0,Electric,Manual,
Ford,Model B,2017.0,3.6,55499.0,Petrol,Automatic,32942.84304816291
Toyota,Model D,2014.0,2.0,158519.0,Electric,Manual,24982.88999001075
Ford,Model C,2009.0,4.1,58656.0,Diesel,Manual,31071.87384762429
Toyota,Model D,2010.0,1.8,143231.0,Petrol,Automatic,19175.12768201319
BMW,Model C,2014.0,4.3,50921.0,Diesel,Automatic,28469.42969311393
Audi,Model B,2011.0,2.5,126446.0,Electric,Automatic,25173.696240391782
Ford,Model E,2021.0,2.1,63552.0,Petrol,Automatic,31843.33208459022
Honda,Model C,2006.0,1.7,99909.0,Electric,Manual,21476.832133472708
Ford,Model A,2008.0,4.1,196622.0,Diesel,Manual,21802.76862829609
Honda,Model C,2015.0,1.2,126733.0,Petrol,Automatic,22049.98973851544
Toyota,Model A,2004.0,1.3,31521.0,Electric,Manual,21895.82484571948
Honda,Model B,2014.0,1.6,78779.0,Diesel,Automatic,22879.549258166277
BMW,Model E,2001.0,1.7,101890.0,Diesel,Manual,19332.568513120805
Toyota,Model E,2003.0,3.1,196557.0,Diesel,Manual,15470.660405063009
Audi,Model B,2012.0,1.0,38052.0,Electric,Automatic,
Honda,Model E,2002.0,1.9,27476.0,Petrol,Manual,20972.308872165268
Toyota,Model A,2020.0,2.8,110997.0,Electric,Manual,30634.511956074955
Audi,Model A,2012.0,1.8,178899.0,Petrol,Automatic,22295.204507875944
BMW,Model B,2018.0,4.2,,Electric,Manual,32814.9167119717
Honda,Model A,2008.0,3.9,57609.0,Petrol,Automatic,28609.66096593449
BMW,Model A,2000.0,3.5,171366.0,Petrol,Automatic,18015.54350312722
BMW,Model C,2001.0,1.9,56917.0,Electric,Automatic,20105.062070902182
Audi,Model B,2011.0,3.4,81274.0,Diesel,Automatic,27463.47453582628
Honda,Model D,2010.0,3.6,74223.0,Electric,Automatic,21045.08740274816
Ford,Model B,2019.0,1.7,49899.0,Petrol,Automatic,30750.71546885886
Honda,Model C,2003.0,3.3,102424.0,Petrol,Automatic,21461.00544793891
BMW,Model A,2011.0,2.2,168906.0,Electric,Automatic,23787.854396527546
BMW,Model E,2004.0,4.5,10251.0,Petrol,Manual,32453.73875269449
Audi,Model E,2019.0,3.1,8714.0,Electric,Manual,32946.47557864094
Toyota,Model C,2003.0,3.5,66280.0,Petrol,Manual,27425.26046962757
Audi,Model C,2019.0,3.1,162304.0,Diesel,Automatic,27756.526114440312
Audi,Model E,2011.0,3.4,199752.0,Petrol,Automatic,17759.645241190574
BMW,Model D,2011.0,2.4,64959.0,Diesel,Automatic,27245.15837282018
BMW,Model A,2019.0,2.1,50165.0,Diesel,Manual,36490.05583538554
BMW,Model B,2006.0,2.0,165841.0,Diesel,Automatic,18549.39591514589
Toyota,Model A,2009.0,3.4,50712.0,Petrol,Automatic,27230.4371423092
BMW,Model D,2002.0,2.5,77704.0,Diesel,Manual,24457.822100750785
BMW,Model D,2020.0,3.4,9145.0,Electric,Manual,35970.10979120788
Toyota,Model B,2002.0,1.5,140047.0,Electric,Automatic,19080.698080726528
Audi,Model E,2019.0,2.3,88557.0,Electric,Automatic,27084.62528775499
BMW,Model A,,2.3,190251.0,Diesel,Automatic,19767.168153706472
Toyota,Model A,2012.0,1.8,27679.0,Electric,Manual,26890.866620814908
Toyota,Model B,2003.0,4.4,93884.0,Diesel,Automatic,25268.279085108257
Ford,Model E,2013.0,4.5,105825.0,Diesel,Manual,28706.13313767551
Audi,Model A,2010.0,1.4,69756.0,Petrol,Manual,24827.966797394467
Ford,Model E,2013.0,2.2,180730.0,Petrol,Automatic,18764.44398103872
Toyota,Model D,2001.0,2.5,131070.0,Diesel,Manual,22084.28195103788
BMW,Model C,2020.0,2.1,136256.0,Electric,Manual,28415.12815592634
Toyota,,2004.0,2.8,152939.0,Electric,Automatic,17834.440462640192
BMW,Model D,2018.0,1.9,146123.0,Petrol,Manual,27801.26937641219
Toyota,Model A,2006.0,3.8,,Diesel,Manual,21532.969979192523
Honda,Model B,2001.0,4.1,153133.0,Diesel,Manual,21631.8301734025
BMW,Model E,2014.0,2.8,127416.0,Petrol,Automatic,26572.88189223308
Audi,Model D,2014.0,2.6,119264.0,Diesel,Automatic,26108.5076558718
BMW,Model E,2001.0,1.0,115729.0,Petrol,Manual,16836.505552446848
Toyota,Model D,2010.0,4.4,81280.0,Petrol,Manual,28409.407208589528
Toyota,Model B,2021.0,2.0,131754.0,Electric,Automatic,25485.086431672644
Ford,Model A,2015.0,1.9,181620.0,Diesel,Manual,18592.337560724634
Honda,Model C,2006.0,2.3,120605.0,Petrol,Manual,20044.416691166123
BMW,Model B,2016.0,3.3,199356.0,Electric,Automatic,22741.768397502157
Ford,Model E,2015.0,1.5,153561.0,Petrol,Automatic,20574.808308580425
Audi,Model D,2020.0,2.6,195677.0,Electric,Automatic,23914.45637435669
Audi,Model C,2014.0,3.9,26216.0,Electric,Automatic,31160.391527491523
BMW,Model E,2017.0,3.7,158692.0,Electric,Automatic,23597.980145011505
Ford,Model C,2005.0,2.5,109644.0,Diesel,Manual,18707.18907607319
Audi,Model B,2012.0,3.9,178864.0,Electric,Automatic,23484.62296620838
Toyota,Model D,2009.0,2.8,165434.0,Diesel,Manual,21747.17592770609
Toyota,Model D,2000.0,1.9,173730.0,Diesel,Automatic,15168.144867587343
Toyota,Model E,2011.0,2.3,71567.0,Diesel,Manual,24408.315454600142
BMW,Model A,2017.0,3.0,49897.0,Electric,Automatic,30157.25570541577
Toyota,Model B,2004.0,3.7,185079.0,Diesel,Manual,18738.31262534692
Ford,Model A,2009.0,2.8,86330.0,Diesel,Manual,24435.548434161992
Honda,Model E,2007.0,1.3,67970.0,Petrol,Automatic,23971.13165799338
Honda,Model A,2001.0,2.1,124664.0,Petrol,Manual,16678.568363047274
Ford,Model A,2013.0,3.4,,Electric,Manual,29750.3299068286
Audi,Model D,2017.0,2.2,39162.0,Diesel,Manual,27239.3831156332
Audi,Model B,2013.0,3.7,89717.0,Diesel,Manual,25951.00414390169
Ford,Model D,2016.0,2.3,51350.0,Electric,Automatic,28278.435872066704
BMW,Model B,2020.0,3.1,126853.0,Electric,Manual,30026.688220513566
Honda,Model C,2010.0,1.6,207.0,Diesel,Manual,26996.540010709887
Ford,Model B,2010.0,3.4,16416.0,Petrol,Manual,34062.434206066486
Ford,Model B,2012.0,2.9,26858.0,Petrol,Manual,32994.07271022315
Ford,Model E,2010.0,1.6,55142.0,Petrol,Automatic,23255.587820699784
Audi,Model E,2015.0,1.6,68585.0,Petrol,Automatic,22713.784040077306
Toyota,Model D,2010.0,1.8,139284.0,Petrol,Automatic,19365.624553959107
Honda,Model C,2011.0,2.7,62534.0,Diesel,Automatic,27612.86724638706
Toyota,Model D,2011.0,3.9,180203.0,Electric,Automatic,23630.512086115377
Toyota,Model B,2020.0,1.7,111258.0,Petrol,Manual,26471.284299021798
Toyota,Model A,2003.0,2.6,190031.0,Electric,Manual,13678.61654234252
BMW,Model B,2005.0,3.3,2766.0,Electric,Manual,29494.208592202194
Honda,Model C,2010.0,3.2,184937.0,Electric,Automatic,21716.64946627681
BMW,Model D,2010.0,4.3,66548.0,Diesel,Manual,28284.8488720139
Ford,Model C,2014.0,3.5,76347.0,Petrol,Automatic,29800.15081597803
Audi,Model B,2003.0,1.6,,Electric,Automatic,15137.889309586764
Honda,Model A,2014.0,3.1,6082.0,Petrol,Manual,26936.15869578062
Toyota,Model A,2005.0,1.5,91837.0,Petrol,Manual,16548.699472747376
Toyota,Model E,2006.0,3.9,119050.0,Electric,Automatic,24368.588588320174
Toyota,Model A,2002.0,4.0,154166.0,Petrol,Manual,19289.11280861025
BMW,Model E,2019.0,3.7,51539.0,Diesel,Manual,28810.342738985368
Honda,Model D,2015.0,2.7,65283.0,Diesel,Automatic,32013.345675176308
Toyota,Model E,2007.0,1.8,179939.0,Electric,Automatic,14107.109358216245
Toyota,Model D,2005.0,2.6,17343.0,Diesel,Automatic,28883.24157982319
Honda,Model A,2008.0,1.1,144678.0,Petrol,Manual,17779.704374158202
BMW,Model A,2010.0,2.2,167414.0,Diesel,Automatic,19211.192087004863
Honda,Model B,2001.0,1.4,47993.0,Petrol,Automatic,17552.93840580429
Ford,Model A,2014.0,4.1,1396.0,Diesel,Automatic,32879.28080084147
Honda,Model E,2007.0,2.9,153717.0,Electric,Manual,20708.96283555868
Honda,Model E,2015.0,2.8,13885.0,Diesel,Automatic,30413.612525084565
Audi,Model C,2009.0,4.4,181450.0,Petrol,Manual,21397.817261572804
Honda,Model D,2016.0,4.3,13539.0,Petrol,Manual,36072.72950239583
Toyota,Model A,2011.0,1.5,123787.0,,Manual,20622.25372549354
BMW,Model C,2014.0,4.2,52385.0,Electric,Automatic,29399.773672072708
Honda,Model E,2011.0,2.2,29012.0,Electric,Automatic,29560.41714820544
Audi,Model D,2012.0,2.3,171756.0,Petrol,Manual,18271.72464334313
Audi,Model C,2006.0,3.6,187313.0,Diesel,Manual,21270.88767056365
Toyota,Model D,2007.0,2.0,160852.0,Diesel,Manual,18009.967091193434
Toyota,Model A,2004.0,2.9,56734.0,Electric,Automatic,25744.062739055807
Audi,Model E,2004.0,3.0,105463.0,Electric,Manual,17894.09779510238
Audi,Model A,2001.0,3.1,132829.0,Diesel,Manual,18130.065618216777
Toyota,Model B,2017.0,2.3,172649.0,Petrol,Automatic,26560.12737716513
Ford,Model B,2011.0,3.9,194913.0,Electric,Manual,21287.973754059552
Toyota,Model C,2005.0,2.0,49308.0,Electric,Automatic,24774.73827829802
Ford,Model E,2020.0,3.6,75737.0,Diesel,Automatic,32971.24960573576
Honda,Model D,2019.0,2.2,10675.0,Petrol,Manual,30861.291243252497
Audi,Model A,2017.0,1.7,24316.0,Petrol,Automatic,31442.7524204645
Honda,Model D,2007.0,1.8,62974.0,Electric,Automatic,23740.25567603053
Honda,Model B,2008.0,3.0,4484.0,Diesel,Automatic,30443.297019982903
Ford,Model A,2010.0,2.4,145564.0,Electric,Manual,21327.204148597288
Ford,Model C,2000.0,3.6,16620.0,Electric,Automatic,28826.11463591637
BMW,Model C,2004.0,1.5,164532.0,Diesel,Automatic,16182.629385962557
BMW,Model A,2002.0,3.1,49652.0,Diesel,Manual,22301.23422955522
BMW,Model D,2006.0,3.9,35790.0,Electric,Automatic,26710.03838322582
Ford,Model B,2009.0,1.6,193134.0,Diesel,Automatic,14873.928918052365
Toyota,Model D,2003.0,3.7,140180.0,Petrol,Automatic,18316.670459525943
BMW,Model D,2012.0,4.0,80633.0,Petrol,Automatic,29569.78332160486
Ford,Model E,2011.0,3.4,195511.0,Diesel,Manual,21676.14071988937
Honda,Model C,2019.0,1.6,169078.0,Petrol,Manual,25459.11063064443
Ford,Model A,2018.0,4.5,11841.0,Petrol,Manual,38752.019025022695
Honda,Model E,2002.0,1.4,143782.0,Petrol,Automatic,14373.158943660184
Ford,Model B,2005.0,2.9,79079.0,Electric,Manual,24829.99630353566
Audi,Model B,2017.0,3.2,169745.0,Petrol,Automatic,27070.35919683856
Audi,Model B,2002.0,4.3,74528.0,Petrol,Automatic,23400.820944747185
Ford,Model D,2009.0,2.1,94187.0,Petrol,Manual,23337.599699973725
Toyota,Model D,2008.0,3.8,71431.0,Electric,Automatic,28098.92069447473
Toyota,Model C,2017.0,2.6,106174.0,Electric,Manual,28323.601434796703
Honda,Model A,2021.0,1.6,99106.0,Diesel,Manual,26588.181294488688
Toyota,Model B,2017.0,3.8,172967.0,Diesel,Automatic,28160.385059746837
Honda,Model B,2015.0,2.8,72978.0,Electric,Manual,28772.89367918261
Toyota,Model B,2000.0,4.0,94529.0,Petrol,Automatic,24674.250385011117
Audi,Model E,2002.0,4.4,414.0,Petrol,Automatic,28819.414874974907
Toyota,Model B,2006.0,4.1,60252.0,Diesel,Manual,26965.898669029222
BMW,Model A,2021.0,3.8,160747.0,Electric,Manual,24445.91265861621
Audi,Model E,2005.0,1.4,24809.0,Diesel,Automatic,23365.12074270552
Audi,Model B,2003.0,4.3,73519.0,Petrol,Automatic,26145.30006069509
Ford,Model D,2001.0,3.8,40411.0,Diesel,Manual,24306.91281017312
Audi,Model C,2001.0,2.8,122699.0,Diesel,Manual,25017.41263491986
Toyota,,2010.0,4.3,79398.0,Petrol,Automatic,28388.472429283367
Toyota,Model E,2008.0,3.5,118337.0,Electric,Automatic,
Honda,Model B,2015.0,1.3,102863.0,Electric,Automatic,24862.18554382382
